EntrezID	Prediction	Score	GeneSymbol
57722	Signal-peptide	0.8133	IGDCC4
26046	UPS	0.5212	LTN1
6444	Transmembrane	0.9991	SGCD
6284	UPS	0.5525	S100A13
26137	Intracellular	0.7163	ZBTB20
9759	Intracellular	0.6017	HDAC4
827	Intracellular	0.5474	CAPN6
8675	Intracellular	0.8603	STX16
3176	Intracellular	0.9327	HNMT
23187	Intracellular	0.8763	PHLDB1
22872	UPS	0.5014	SEC31A
359948	Intracellular	0.5883	IRF2BP2
10955	Signal-peptide	0.5297	SERINC3
122786	Intracellular	0.5689	FRMD6
273	Intracellular	0.519	AMPH
60485	Intracellular	0.9347	SAV1
29068	Intracellular	0.5709	ZBTB44
2202	Signal-peptide	0.9939	EFEMP1
23612	Intracellular	0.9344	PHLDA3
4509	Signal-peptide	0.5252	ATP8
57142	Intracellular	0.5103	RTN4
57222	Transmembrane	0.9763	ERGIC1
9639	Intracellular	0.5782	ARHGEF10
831	Intracellular	0.763	CAST
8654	Intracellular	0.5608	PDE5A
220323	Signal-peptide	0.9033	OAF
716	Signal-peptide	0.9264	C1S
23187	Intracellular	0.8763	PHLDB1
947	Signal-peptide	0.7102	CD34
1284	Transmembrane	0.5404	COL4A2
84624	Transmembrane	0.5646	FNDC1
120	Intracellular	0.5612	ADD3
2335	Signal-peptide	0.7896	FN1
6400	Signal-peptide	0.9981	SEL1L
116254	Signal-peptide	0.9508	GINM1
22841	Intracellular	0.568	RAB11FIP2
4514	Transmembrane	0.937	COX3
221477	Intracellular	0.5113	C6orf89
115294	Intracellular	0.5332	PCMTD1
252839	Signal-peptide	0.9787	TMEM9
6095	Intracellular	0.5665	RORA
11342	Intracellular	0.6805	RNF13
10000	Intracellular	0.5455	AKT3
2013	Signal-peptide	0.5424	EMP2
10806	Intracellular	0.589	SDCCAG8
55283	UPS	0.5166	MCOLN3
9910	UPS	0.57	RABGAP1L
3603	Intracellular	0.5645	IL16
125058	Intracellular	0.9346	TBC1D16
481	Transmembrane	0.9994	ATP1B1
4537	Transmembrane	0.6277	ND3
5360	Signal-peptide	0.9943	PLTP
2531	Signal-peptide	0.7752	KDSR
8675	Intracellular	0.9327	STX16
10810	Intracellular	0.5894	WASF3
1293	Signal-peptide	0.8427	COL6A3
9590	Intracellular	0.6314	AKAP12
9747	Intracellular	0.5578	TCAF1
1956	Signal-peptide	0.9073	EGFR
178	UPS	0.6346	AGL
1809	Intracellular	0.7159	DPYSL3
56288	Intracellular	0.8798	PARD3
23405	Intracellular	0.5668	DICER1
23646	Transmembrane	0.9985	PLD3
8854	Intracellular	0.5465	ALDH1A2
91653	Signal-peptide	0.7009	BOC
5325	Intracellular	0.5007	PLAGL1
81847	Transmembrane	0.6878	RNF146
5046	Signal-peptide	0.9703	PCSK6
4538	Transmembrane	0.7926	ND4
9859	Intracellular	0.6029	CEP170
667	Intracellular	0.7159	DST
9910	Intracellular	0.5187	RABGAP1L
1291	Signal-peptide	0.7837	COL6A1
22905	Intracellular	0.6933	EPN2
5066	Signal-peptide	0.7469	PAM
10516	Signal-peptide	0.8945	FBLN5
4983	Intracellular	0.7167	OPHN1
2534	Intracellular	0.5471	FYN
4254	Signal-peptide	0.5708	KITLG
56963	Signal-peptide	0.5047	RGMA
331	Intracellular	0.5455	XIAP
347	Signal-peptide	0.9803	APOD
4782	Intracellular	0.7142	NFIC
55103	UPS	0.5215	RALGPS2
4784	Intracellular	0.6985	NFIX
2908	Intracellular	0.5113	NR3C1
1462	Signal-peptide	0.5487	VCAN
1956	Signal-peptide	0.9073	EGFR
120	Intracellular	0.5661	ADD3
63939	Intracellular	0.7419	FAM217B
51454	Intracellular	0.6122	GULP1
7106	Transmembrane	0.9253	TSPAN4
1842	Signal-peptide	0.9217	ECM2
4857	Intracellular	0.5738	NOVA1
5325	Intracellular	0.5007	PLAGL1
64710	Intracellular	0.7206	NUCKS1
5104	Signal-peptide	0.9961	SERPINA5
2037	Intracellular	0.5874	EPB41L2
2674	Signal-peptide	0.9565	GFRA1
4508	Transmembrane	0.8543	ATP6
831	Intracellular	0.765	CAST
10252	Intracellular	0.9267	SPRY1
2042	Signal-peptide	0.8689	EPHA3
116985	Intracellular	0.8718	ARAP1
7587	Intracellular	0.5026	ZNF37A
6711	Intracellular	0.6817	SPTBN1
351	Intracellular	0.5831	APP
5562	Intracellular	0.6455	PRKAA1
23077	Intracellular	0.5752	MYCBP2
28959	UPS	0.6013	TMEM176B
56978	Intracellular	0.5668	PRDM8
10313	Intracellular	0.5009	RTN3
64094	Signal-peptide	0.9047	SMOC2
79632	Intracellular	0.6637	FAM184A
9467	Intracellular	0.9345	SH3BP5
4212	Intracellular	0.505	MEIS2
55268	Intracellular	0.9343	ECHDC2
2335	Signal-peptide	0.7896	FN1
3516	Intracellular	0.6988	RBPJ
5325	Intracellular	0.5006	PLAGL1
8522	Intracellular	0.5655	GAS7
3290	Signal-peptide	0.5887	HSD11B1
558	Signal-peptide	0.8543	AXL
84870	Signal-peptide	0.8639	RSPO3
11342	Transmembrane	0.5721	RNF13
6934	UPS	0.5374	TCF7L2
221477	UPS	0.573	C6orf89
8675	Intracellular	0.8603	STX16
50507	Intracellular	0.5508	NOX4
92689	Intracellular	0.5416	FAM114A1
1675	Signal-peptide	0.9052	CFD
6645	Intracellular	0.5698	SNTB2
26268	Intracellular	0.9344	FBXO9
9859	Intracellular	0.6029	CEP170
2690	Signal-peptide	0.997	GHR
23768	Signal-peptide	0.566	FLRT2
10916	Intracellular	0.7322	MAGED2
64764	Intracellular	0.5004	CREB3L2
6934	UPS	0.5101	TCF7L2
9910	Transmembrane	0.7855	RABGAP1L
1804	Transmembrane	0.9969	DPP6
286133	Transmembrane	0.7745	SCARA5
5034	Signal-peptide	0.8905	P4HB
351	Signal-peptide	0.9934	APP
2152	Signal-peptide	0.4512	F3
220	Intracellular	0.5154	ALDH1A3
57088	UPS	0.54	PLSCR4
161176	Intracellular	0.8763	SYNE3
90362	Intracellular	0.9345	FAM110B
2192	Signal-peptide	0.9549	FBLN1
55186	UPS	0.5505	SLC25A36
56256	UPS	0.5149	SERTAD4
5764	Signal-peptide	0.898	PTN
2192	Signal-peptide	0.9549	FBLN1
23612	Intracellular	0.9344	PHLDA3
5325	Intracellular	0.5007	PLAGL1
4649	Intracellular	0.5697	MYO9A
23543	Intracellular	0.6223	RBFOX2
2335	Signal-peptide	0.7896	FN1
283298	Signal-peptide	0.9385	OLFML1
8648	Intracellular	0.561	NCOA1
9859	Intracellular	0.6029	CEP170
4774	Intracellular	0.5712	NFIA
5337	Intracellular	0.5489	PLD1
3069	Intracellular	0.7205	HDLBP
10130	Intracellular	0.6566	PDIA6
2159	Signal-peptide	0.4489	F10
219348	UPS	0.6183	PLAC9
90	Signal-peptide	0.89	ACVR1
80059	Signal-peptide	0.6179	LRRTM4
57118	Intracellular	0.6108	CAMK1D
178	Intracellular	0.5457	AGL
84898	Intracellular	0.5456	PLXDC2
23564	Intracellular	0.5537	DDAH2
11168	Intracellular	0.8023	PSIP1
1759	Intracellular	0.7174	DNM1
1805	Signal-peptide	0.9829	DPT
7148	Intracellular	0.5594	TNXB
6649	Signal-peptide	0.9948	SOD3
10346	Intracellular	0.6228	TRIM22
4046	UPS	0.611	LSP1
10178	Intracellular	0.5487	TENM1
2060	Intracellular	0.5194	EPS15
64343	UPS	0.5462	AZI2
868	Intracellular	0.7172	CBLB
80059	Signal-peptide	0.6179	LRRTM4
22862	UPS	0.5881	FNDC3A
8863	Intracellular	0.6348	PER3
5789	Signal-peptide	0.9793	PTPRD
57584	UPS	0.6161	ARHGAP21
4297	Intracellular	0.5855	KMT2A
57222	Transmembrane	0.9763	ERGIC1
9528	UPS	0.6182	TMEM59
7436	Intracellular	0.5997	VLDLR
91404	UPS	0.5489	SESTD1
217	UPS	0.504	ALDH2
185	Transmembrane	0.9961	AGTR1
9648	UPS	0.5886	GCC2
64859	Intracellular	0.8776	"NABP1"
4026	UPS	0.5722	LPP
287	Intracellular	0.5866	ANK2
151613	Intracellular	0.7177	TTC14
3069	Intracellular	0.5698	HDLBP
6594	Intracellular	0.7805	SMARCA1
2534	Intracellular	0.5453	FYN
8863	Intracellular	0.534	PER3
665	UPS	0.6367	BNIP3L
79901	Transmembrane	0.9941	CYBRD1
8543	UPS	0.5563	LMO4
22872	UPS	0.5014	SEC31A
56987	Intracellular	0.6121	BBX
2934	Intracellular	0.6245	GSN
6934	Intracellular	0.9345	TCF7L2
6594	Intracellular	0.7646	SMARCA1
889	UPS	0.5024	KRIT1
55885	Intracellular	0.9345	LMO3
84162	UPS	0.5166	KIAA1109
50809	UPS	0.5294	HP1BP3
3725	UPS	0.5919	JUN
22902	Intracellular	0.5838	RUFY3
10493	Transmembrane	0.6235	VAT1
3601	Signal-peptide	0.9527	IL15RA
54796	Intracellular	0.5682	BNC2
716	Signal-peptide	0.9264	C1S
63917	Transmembrane	0.8044	GALNT11
5737	Transmembrane	0.9596	PTGFR
3304	Intracellular	0.7161	HSPA1B
1293	Signal-peptide	0.8427	COL6A3
1889	Intracellular	0.5628	ECE1
5212	Signal-peptide	0.726	VIT
81617	UPS	0.614	CAB39L
113791	Signal-peptide	0.8159	PIK3IP1
10130	Transmembrane	0.6066	PDIA6
10659	Intracellular	0.5189	CELF2
63917	Transmembrane	0.8044	GALNT11
80854	UPS	0.598	SETD7
4052	Signal-peptide	0.9356	LTBP1
6594	Intracellular	0.7821	SMARCA1
51454	Intracellular	0.6122	GULP1
6596	Intracellular	0.546	HLTF
5786	Signal-peptide	0.9982	PTPRA
10447	Transmembrane	0.5012	FAM3C
3912	Signal-peptide	0.9543	LAMB1
961	UPS	0.5786	CD47
1282	Signal-peptide	0.9997	COL4A1
10130	Intracellular	0.6988	PDIA6
79627	Intracellular	0.7877	OGFRL1
3908	Signal-peptide	0.9769	LAMA2
10916	Intracellular	0.7329	MAGED2
7049	Signal-peptide	0.9413	TGFBR3
4774	Intracellular	0.7145	NFIA
64778	Intracellular	0.5135	FNDC3B
81847	Intracellular	0.7297	RNF146
162073	Signal-peptide	0.7637	ITPRIPL2
5562	Intracellular	0.6455	PRKAA1
2878	Signal-peptide	0.929	GPX3
727936	Signal-peptide	0.7889	GXYLT2
390	UPS	0.5513	RND3
3069	Intracellular	0.7205	HDLBP
5033	Signal-peptide	0.7052	P4HA1
56987	Intracellular	0.8615	BBX
4287	Intracellular	0.6235	ATXN3
23646	Transmembrane	0.9985	PLD3
84162	Transmembrane	0.9378	KIAA1109
80059	Signal-peptide	0.6381	LRRTM4
9674	Transmembrane	0.9987	KIAA0040
862	Intracellular	0.8796	RUNX1T1
55268	Intracellular	0.9343	ECHDC2
817	Intracellular	0.5436	CAMK2D
27332	Intracellular	0.8798	ZNF638
5320	Signal-peptide	0.9267	PLA2G2A
10916	Intracellular	0.7329	MAGED2
889	UPS	0.5024	KRIT1
25925	Intracellular	0.503	ZNF521
54664	UPS	0.5371	TMEM106B
710	Signal-peptide	0.9997	SERPING1
9467	Intracellular	0.6328	SH3BP5
178	Intracellular	0.5457	AGL
164284	Signal-peptide	0.9915	APCDD1L
6586	Intracellular	0.5677	SLIT3
23446	Transmembrane	0.9671	SLC44A1
5087	Intracellular	0.7332	PBX1
2273	UPS	0.6367	FHL1
216	Intracellular	0.5506	ALDH1A1
29952	Signal-peptide	0.878	DPP7
54511	UPS	0.5007	HMGCLL1
9648	UPS	0.5913	GCC2
83871	Intracellular	0.9345	RAB34
3339	Intracellular	0.6076	HSPG2
10618	Signal-peptide	0.9973	TGOLN2
9358	Intracellular	0.7146	ITGBL1
4121	Transmembrane	0.9507	MAN1A1
5360	Signal-peptide	0.9943	PLTP
1902	Transmembrane	0.9961	LPAR1
6422	UPS	0.6367	SFRP1
58504	Intracellular	0.8795	ARHGAP22
128553	Intracellular	0.5013	TSHZ2
3597	Signal-peptide	0.8965	IL13RA1
7068	Intracellular	0.5435	THRB
64778	Intracellular	0.5135	FNDC3B
2199	Transmembrane	0.5431	FBLN2
122953	Intracellular	0.9345	JDP2
3910	Signal-peptide	0.9877	LAMA4
5648	Signal-peptide	0.8589	MASP1
716	UPS	0.516	C1S
26040	UPS	0.5727	SETBP1
27145	Intracellular	0.735	FILIP1
9975	Intracellular	0.5666	NR1D2
4212	UPS	0.6043	MEIS2
56288	Intracellular	0.8798	PARD3
444	Transmembrane	0.8401	ASPH
6185	Signal-peptide	0.8228	RPN2
4649	Intracellular	0.5682	MYO9A
390	UPS	0.527	RND3
604	Intracellular	0.5694	BCL6
54511	UPS	0.6181	HMGCLL1
261729	Intracellular	0.5567	STEAP2
10956	Signal-peptide	0.9964	OS9
444	Transmembrane	0.8401	ASPH
83992	UPS	0.5611	CTTNBP2
5033	Signal-peptide	0.7052	P4HA1
5270	Signal-peptide	0.8945	SERPINE2
10010	Intracellular	0.5788	TANK
79974	UPS	0.5215	CPED1
25957	Intracellular	0.8798	PNISR
1645	UPS	0.5522	AKR1C1
4781	Intracellular	0.6244	NFIB
51454	UPS	0.6363	GULP1
6238	Transmembrane	0.9434	RRBP1
1203	Transmembrane	0.6224	CLN5
54558	Intracellular	0.9345	SPATA6
23564	Intracellular	0.5537	DDAH2
1580	Transmembrane	0.9056	CYP4B1
8555	Intracellular	0.9325	CDC14B
23032	UPS	0.521	USP33
1303	Signal-peptide	0.8641	COL12A1
219348	Signal-peptide	0.979	PLAC9
4052	UPS	0.514	LTBP1
256691	Signal-peptide	0.8051	MAMDC2
1893	Signal-peptide	0.8762	ECM1
9295	Intracellular	0.9292	SRSF11
5627	Signal-peptide	0.9867	PROS1
80303	UPS	0.5525	EFHD1
9910	UPS	0.5168	RABGAP1L
1240	Transmembrane	0.964	CMKLR1
54741	Transmembrane	0.6969	LEPROT
6387	Signal-peptide	0.932	CXCL12
6238	Transmembrane	0.9434	RRBP1
9528	Signal-peptide	0.8885	TMEM59
7068	UPS	0.5486	THRB
79718	UPS	0.5947	TBL1XR1
9467	Intracellular	0.9343	SH3BP5
51374	UPS	0.513	ATRAID
4257	Transmembrane	0.6344	MGST1
26118	UPS	0.5711	WSB1
23032	UPS	0.5212	USP33
4926	Intracellular	0.8161	NUMA1
80760	Signal-peptide	0.9314	ITIH5
889	UPS	0.5024	KRIT1
90313	Transmembrane	0.6752	TP53I13
8411	Intracellular	0.9343	EEA1
2191	UPS	0.6099	FAP
5641	Signal-peptide	0.8952	LGMN
481	Transmembrane	0.9994	ATP1B1
8974	Signal-peptide	0.7992	P4HA2
54558	Intracellular	0.8802	SPATA6
2202	Signal-peptide	0.9968	EFEMP1
8974	Signal-peptide	0.7992	P4HA2
83719	UPS	0.5551	YPEL3
3601	Signal-peptide	0.9863	IL15RA
831	Intracellular	0.765	CAST
4026	Intracellular	0.5698	LPP
114883	UPS	0.5212	OSBPL9
192668	Intracellular	0.9343	CYS1
4774	Intracellular	0.6994	NFIA
81617	UPS	0.6135	CAB39L
5087	Intracellular	0.6313	PBX1
23564	Intracellular	0.5537	DDAH2
91851	Signal-peptide	0.9783	CHRDL1
57509	Intracellular	0.6791	MTUS1
6284	UPS	0.5525	S100A13
4774	Intracellular	0.7005	NFIA
10618	Signal-peptide	0.9973	TGOLN2
56987	Intracellular	0.5815	BBX
10252	Intracellular	0.9267	SPRY1
30061	Intracellular	0.9345	SLC40A1
23564	Intracellular	0.5537	DDAH2
83478	Intracellular	0.5668	ARHGAP24
2260	Signal-peptide	0.9126	FGFR1
283	Signal-peptide	0.9938	ANG
6284	UPS	0.5525	S100A13
10346	UPS	0.5326	TRIM22
94134	Intracellular	0.5457	ARHGAP12
873	UPS	0.5521	CBR1
26268	Intracellular	0.9346	FBXO9
23564	Intracellular	0.5537	DDAH2
831	Intracellular	0.765	CAST
216	Intracellular	0.5508	ALDH1A1
3601	Intracellular	0.5728	IL15RA
80760	Signal-peptide	0.9314	ITIH5
57584	Intracellular	0.732	ARHGAP21
7106	Transmembrane	0.9653	TSPAN4
286133	Transmembrane	0.7745	SCARA5
8082	Transmembrane	0.9878	SSPN
5310	Signal-peptide	0.952	PKD1
10253	Intracellular	0.9327	SPRY2
27248	Signal-peptide	0.5007	ERLEC1
22801	Signal-peptide	0.6842	ITGA11
8974	Signal-peptide	0.8928	P4HA2
5360	Signal-peptide	0.9661	PLTP
10659	Intracellular	0.5189	CELF2
83992	Intracellular	0.9345	CTTNBP2
10099	Transmembrane	0.9996	TSPAN3
57142	UPS	0.5947	RTN4
1842	Signal-peptide	0.9217	ECM2
7106	Transmembrane	0.9253	TSPAN4
5648	UPS	0.514	MASP1
868	Intracellular	0.7173	CBLB
7059	Signal-peptide	0.9022	THBS3
26046	UPS	0.5212	LTN1
6934	Intracellular	0.7316	TCF7L2
8675	Intracellular	0.9327	STX16
8555	Intracellular	0.5468	CDC14B
26046	UPS	0.5212	LTN1
4782	Intracellular	0.7152	NFIC
51454	UPS	0.55	GULP1
5789	Signal-peptide	0.9793	PTPRD
5586	Intracellular	0.5688	PKN2
2037	Intracellular	0.5683	EPB41L2
4212	UPS	0.6043	MEIS2
4155	Intracellular	0.9345	MBP
5136	Intracellular	0.5396	PDE1A
8555	UPS	0.5498	CDC14B
1292	UPS	0.5496	COL6A2
6512	Transmembrane	0.9977	SLC1A7
94	Signal-peptide	0.7398	ACVRL1
3069	Intracellular	0.7179	HDLBP
5937	Intracellular	0.5852	RBMS1
22902	Intracellular	0.7334	RUFY3
8675	Intracellular	0.9327	STX16
781	Signal-peptide	0.8446	CACNA2D1
5866	Intracellular	0.5642	RAB3IL1
2202	Signal-peptide	0.9998	EFEMP1
7148	Signal-peptide	0.9978	TNXB
5764	Signal-peptide	0.898	PTN
51449	UPS	0.6117	PCYOX1
5737	Transmembrane	0.9596	PTGFR
8991	Intracellular	0.5379	SELENBP1
9467	Intracellular	0.6328	SH3BP5
10203	Signal-peptide	0.9876	CALCRL
367	Intracellular	0.6056	AR
10618	Signal-peptide	0.9973	TGOLN2
8974	Signal-peptide	0.7992	P4HA2
64857	Intracellular	0.6139	PLEKHG2
26471	Intracellular	0.9345	NUPR1
64167	Transmembrane	0.7737	ERAP2
164284	Intracellular	0.9286	APCDD1L
6720	Intracellular	0.575	SREBF1
23452	Intracellular	0.8591	ANGPTL2
3069	UPS	0.5904	HDLBP
56987	Intracellular	0.5816	BBX
3601	Signal-peptide	0.9653	IL15RA
54477	Intracellular	0.735	PLEKHA5
55970	UPS	0.5281	GNG12
26512	Intracellular	0.5682	INTS6
9612	Intracellular	0.9343	NCOR2
22841	Intracellular	0.5681	RAB11FIP2
9612	Intracellular	0.7343	NCOR2
8974	Signal-peptide	0.7992	P4HA2
84870	Signal-peptide	0.8639	RSPO3
7148	Signal-peptide	0.9978	TNXB
10010	Intracellular	0.578	TANK
5937	Intracellular	0.5852	RBMS1
376940	Intracellular	0.7162	ZC3H6
3069	UPS	0.6034	HDLBP
2145	Intracellular	0.5679	EZH1
1066	Signal-peptide	0.7185	CES1
7267	Intracellular	0.5141	TTC3
5937	Intracellular	0.5852	RBMS1
94134	Intracellular	0.5457	ARHGAP12
4052	Intracellular	0.5726	LTBP1
3899	UPS	0.5492	AFF3
2159	Signal-peptide	0.4489	F10
9295	Intracellular	0.9292	SRSF11
29015	Transmembrane	0.8823	SLC43A3
2260	Signal-peptide	0.9126	FGFR1
79718	UPS	0.5947	TBL1XR1
5586	Intracellular	0.5691	PKN2
64859	Intracellular	0.8202	"NABP1"
7267	Intracellular	0.5141	TTC3
8910	Signal-peptide	0.5734	SGCE
3304	Intracellular	0.7161	HSPA1B
716	Signal-peptide	0.9264	C1S
51449	UPS	0.6191	PCYOX1
10956	Signal-peptide	0.9964	OS9
2192	UPS	0.5272	FBLN1
200734	Intracellular	0.9345	SPRED2
5627	Signal-peptide	0.9867	PROS1
8974	Signal-peptide	0.7992	P4HA2
51374	Signal-peptide	0.8145	ATRAID
9244	Signal-peptide	0.9999	CRLF1
3486	Intracellular	0.9345	IGFBP3
54511	UPS	0.5613	HMGCLL1
4026	Intracellular	0.5316	LPP
57584	Intracellular	0.732	ARHGAP21
4907	UPS	0.553	NT5E
307	Intracellular	0.9146	ANXA4
54664	UPS	0.5371	TMEM106B
1028	Intracellular	0.6423	CDKN1C
2949	UPS	0.619	GSTM5
3303	Intracellular	0.7161	HSPA1A
58504	Intracellular	0.8795	ARHGAP22
7059	Signal-peptide	0.9022	THBS3
3983	Intracellular	0.6359	ABLIM1
4155	Intracellular	0.9345	MBP
29899	Intracellular	0.5713	GPSM2
85004	Intracellular	0.9328	RERG
4155	Intracellular	0.9345	MBP
56987	Intracellular	0.5638	BBX
54477	Intracellular	0.7349	PLEKHA5
25960	UPS	0.5687	ADGRA2
5212	Signal-peptide	0.726	VIT
261729	UPS	0.5526	STEAP2
10142	Intracellular	0.5986	AKAP9
29068	Intracellular	0.5709	ZBTB44
6695	Signal-peptide	0.5046	SPOCK1
8648	Intracellular	0.6671	NCOA1
22862	Intracellular	0.5011	FNDC3A
8648	Intracellular	0.561	NCOA1
3339	Intracellular	0.6235	HSPG2
6387	Signal-peptide	0.9081	CXCL12
9019	UPS	0.6182	MPZL1
5937	UPS	0.5759	RBMS1
9467	Intracellular	0.7369	SH3BP5
4915	Signal-peptide	0.6734	NTRK2
56288	Intracellular	0.668	PARD3
4915	Signal-peptide	0.6734	NTRK2
3790	Intracellular	0.6441	KCNS3
219654	Intracellular	0.9326	ZCCHC24
2135	Transmembrane	0.8416	EXTL2
3570	Signal-peptide	0.948	IL6R
23102	Intracellular	0.5474	TBC1D2B
2159	Signal-peptide	0.4489	F10
11117	Signal-peptide	0.9445	EMILIN1
604	Intracellular	0.9344	BCL6
23543	Intracellular	0.6236	RBFOX2
23564	Intracellular	0.5537	DDAH2
3603	Intracellular	0.5291	IL16
4155	Intracellular	0.9345	MBP
9936	Signal-peptide	0.9995	CD302
3303	Intracellular	0.7149	HSPA1A
23041	UPS	0.5007	MON2
57665	Transmembrane	0.3585	RDH14
7267	Intracellular	0.5141	TTC3
26022	Transmembrane	0.8013	TMEM98
4297	UPS	0.573	KMT2A
7035	Signal-peptide	0.9305	TFPI
1879	Intracellular	0.7213	EBF1
56889	Signal-peptide	0.8836	TM9SF3
3983	Intracellular	0.9252	ABLIM1
55283	UPS	0.51	MCOLN3
23564	Intracellular	0.5537	DDAH2
79632	Intracellular	0.664	FAM184A
10468	Signal-peptide	0.9995	FST
9859	Intracellular	0.9345	CEP170
10203	Signal-peptide	0.9945	CALCRL
57584	UPS	0.5996	ARHGAP21
1307	Signal-peptide	0.8662	COL16A1
6934	Intracellular	0.7295	TCF7L2
116987	Intracellular	0.5835	AGAP1
79689	UPS	0.5686	STEAP4
8991	Intracellular	0.5493	SELENBP1
56978	Intracellular	0.5668	PRDM8
116985	Intracellular	0.8761	ARAP1
9612	Intracellular	0.8798	NCOR2
260425	Intracellular	0.5661	MAGI3
22809	UPS	0.5172	ATF5
7106	Transmembrane	0.9253	TSPAN4
975	UPS	0.6182	CD81
5136	Intracellular	0.5476	PDE1A
80005	UPS	0.5524	DOCK5
652	Signal-peptide	0.8962	BMP4
10203	Signal-peptide	0.9945	CALCRL
50507	Intracellular	0.5508	NOX4
4781	UPS	0.569	NFIB
1306	Signal-peptide	0.8638	COL15A1
5547	Signal-peptide	0.9101	PRCP
8654	Intracellular	0.5004	PDE5A
57509	Transmembrane	0.9006	MTUS1
7035	Signal-peptide	0.9053	TFPI
79901	Transmembrane	0.8797	CYBRD1
55251	UPS	0.5493	PCMTD2
1831	UPS	0.5722	TSC22D3
5325	Intracellular	0.5007	PLAGL1
90865	UPS	0.617	IL33
79659	Intracellular	0.7002	DYNC2H1
331	Intracellular	0.5455	XIAP
56987	Intracellular	0.6192	BBX
23405	Intracellular	0.5668	DICER1
57120	Intracellular	0.5397	GOPC
23112	Intracellular	0.6807	TNRC6B
50809	UPS	0.5878	HP1BP3
6920	Intracellular	0.9345	TCEA3
10521	Intracellular	0.8792	DDX17
10313	Intracellular	0.5051	RTN3
8991	UPS	0.5367	SELENBP1
3983	Intracellular	0.5697	ABLIM1
23543	UPS	0.5771	RBFOX2
4046	Intracellular	0.9344	LSP1
3486	UPS	0.5464	IGFBP3
3069	UPS	0.5939	HDLBP
9019	Transmembrane	0.58	MPZL1
9528	UPS	0.6183	TMEM59
3899	Intracellular	0.5871	AFF3
64343	UPS	0.5296	AZI2
1292	Signal-peptide	0.9623	COL6A2
51747	Intracellular	0.8765	LUC7L3
10346	UPS	0.5465	TRIM22
6185	Signal-peptide	0.8277	RPN2
9961	Intracellular	0.8044	MVP
4052	Signal-peptide	0.9972	LTBP1
7436	Signal-peptide	0.9882	VLDLR
4257	Transmembrane	0.6344	MGST1
22925	Signal-peptide	0.9974	PLA2R1
1831	UPS	0.521	TSC22D3
51422	Intracellular	0.5668	PRKAG2
27327	Intracellular	0.6807	TNRC6A
9719	Intracellular	0.7166	ADAMTSL2
389792	Intracellular	0.7311	IER5L
10618	Signal-peptide	0.9973	TGOLN2
3912	Signal-peptide	0.9543	LAMB1
5737	Transmembrane	0.9596	PTGFR
5101	Signal-peptide	0.8748	PCDH9
8648	Intracellular	0.6378	NCOA1
8522	Intracellular	0.5983	GAS7
3899	Intracellular	0.8718	AFF3
710	Signal-peptide	0.9936	SERPING1
6711	Intracellular	0.8798	SPTBN1
667	Intracellular	0.6638	DST
23452	Signal-peptide	0.9989	ANGPTL2
284611	Intracellular	0.533	FAM102B
1634	Signal-peptide	0.9114	DCN
23543	Intracellular	0.6975	RBFOX2
6720	Intracellular	0.5836	SREBF1
3069	UPS	0.6179	HDLBP
351	UPS	0.591	APP
444	Transmembrane	0.9074	ASPH
4046	UPS	0.611	LSP1
79718	UPS	0.5947	TBL1XR1
10808	Intracellular	0.6639	HSPH1
26137	Intracellular	0.7163	ZBTB20
2273	UPS	0.6365	FHL1
7267	UPS	0.5756	TTC3
2273	UPS	0.6359	FHL1
3090	Intracellular	0.7317	HIC1
80303	UPS	0.5539	EFHD1
7267	UPS	0.5165	TTC3
1163	UPS	0.6148	CKS1B
114898	Transmembrane	0.7102	C1QTNF2
3603	Intracellular	0.5873	IL16
83871	UPS	0.5712	RAB34
91851	Signal-peptide	0.9783	CHRDL1
55103	UPS	0.5519	RALGPS2
1804	Transmembrane	0.9385	DPP6
9528	UPS	0.6183	TMEM59
1580	Transmembrane	0.9056	CYP4B1
4239	Signal-peptide	0.5681	MFAP4
63939	UPS	0.5311	FAM217B
231	UPS	0.5951	AKR1B1
83871	Intracellular	0.5317	RAB34
8613	Transmembrane	0.9998	PLPP3
56963	Signal-peptide	0.6989	RGMA
54796	Intracellular	0.5692	BNC2
2908	Intracellular	0.5113	NR3C1
50809	Intracellular	0.6042	HP1BP3
2908	Intracellular	0.53	NR3C1
4052	Signal-peptide	0.9356	LTBP1
2260	Signal-peptide	0.9126	FGFR1
127435	Signal-peptide	0.9296	PODN
80303	UPS	0.614	EFHD1
8910	Intracellular	0.9343	SGCE
23564	Intracellular	0.5537	DDAH2
8974	Signal-peptide	0.7992	P4HA2
2737	Intracellular	0.7339	GLI3
3069	Intracellular	0.5606	HDLBP
9935	UPS	0.5504	MAFB
81621	Signal-peptide	0.9992	KAZALD1
23646	Transmembrane	0.9985	PLD3
3339	Signal-peptide	0.9114	HSPG2
84898	Intracellular	0.5473	PLXDC2
80303	UPS	0.5539	EFHD1
9037	Signal-peptide	0.8054	SEMA5A
284611	UPS	0.5507	FAM102B
118429	Signal-peptide	0.7907	ANTXR2
10725	Intracellular	0.5736	NFAT5
64857	Intracellular	0.8794	PLEKHG2
367	Intracellular	0.543	AR
3910	UPS	0.5303	LAMA4
10010	Intracellular	0.5642	TANK
2737	UPS	0.5881	GLI3
79718	Intracellular	0.6587	TBL1XR1
83871	UPS	0.5563	RAB34
