EntrezID	Prediction	Score	GeneSymbol
57125	Signal-peptide	0.9264	PLXDC1
7846	Intracellular	0.5655	TUBA1A
10579	Intracellular	0.544	TACC2
9537	UPS	0.5708	TP53I11
831	Intracellular	0.765	CAST
60487	Intracellular	0.6487	TRMT11
3516	Intracellular	0.6991	RBPJ
285704	Intracellular	0.5656	RGMB
23136	Intracellular	0.5668	EPB41L3
10608	Intracellular	0.9345	MXD4
633	Signal-peptide	0.897	BGN
5829	Intracellular	0.5796	PXN
64764	Intracellular	0.5004	CREB3L2
57498	Intracellular	0.546	KIDINS220
667	Intracellular	0.6643	DST
121457	Transmembrane	0.8135	IKBIP
79658	Intracellular	0.5682	ARHGAP10
93621	Intracellular	0.9344	MRFAP1
4046	UPS	0.6083	LSP1
5501	UPS	0.5356	PPP1CC
51375	Intracellular	0.5426	SNX7
146556	Signal-peptide	0.9953	C16orf89
1728	UPS	0.6368	NQO1
10956	Signal-peptide	0.9964	OS9
2186	Intracellular	0.5865	BPTF
60681	Signal-peptide	0.9351	FKBP10
29940	Signal-peptide	0.982	DSE
80381	Signal-peptide	0.5294	CD276
51762	UPS	0.5486	RAB8B
9031	Intracellular	0.5872	BAZ1B
2530	Transmembrane	0.7954	FUT8
5052	UPS	0.6176	PRDX1
274	UPS	0.5172	BIN1
1191	Signal-peptide	0.9793	CLU
8411	Intracellular	0.6835	EEA1
26147	Intracellular	0.5536	PHF19
284207	Signal-peptide	0.999	METRNL
11099	Intracellular	0.8602	PTPN21
84255	Transmembrane	0.6855	SLC37A3
5066	Signal-peptide	0.7469	PAM
4035	Signal-peptide	0.9707	LRP1
8425	Signal-peptide	0.9997	LTBP4
55352	UPS	0.6	COPRS
5033	Signal-peptide	0.7052	P4HA1
1495	Intracellular	0.5873	CTNNA1
8722	Signal-peptide	0.9924	CTSF
977	Transmembrane	0.9904	CD151
56944	Signal-peptide	0.8662	OLFML3
131566	Signal-peptide	0.9382	DCBLD2
831	Intracellular	0.765	CAST
1601	Intracellular	0.6776	DAB2
3899	Intracellular	0.5873	AFF3
3423	Signal-peptide	0.974	IDS
54899	Intracellular	0.7163	PXK
2006	Signal-peptide	0.9369	ELN
51479	Intracellular	0.5193	ANKFY1
23194	Intracellular	0.9327	FBXL7
50809	Intracellular	0.6045	HP1BP3
56963	Signal-peptide	0.5047	RGMA
57489	Intracellular	0.5257	ODF2L
901	Intracellular	0.5526	CCNG2
7003	Intracellular	0.5336	TEAD1
9276	UPS	0.5066	COPB2
7881	Intracellular	0.5656	KCNAB1
1896	Transmembrane	0.8872	EDA
1435	Signal-peptide	0.9494	CSF1
6590	Signal-peptide	0.9574	SLPI
9902	Signal-peptide	0.9128	MRC2
9135	Intracellular	0.5886	RABEP1
25	Intracellular	0.5848	ABL1
5479	Transmembrane	0.7046	PPIB
10234	Signal-peptide	0.9709	LRRC17
22839	Intracellular	0.5863	DLGAP4
1292	Signal-peptide	0.9623	COL6A2
5087	Intracellular	0.6274	PBX1
5813	Intracellular	0.5635	PURA
375287	Intracellular	0.536	RBM43
131566	Signal-peptide	0.9382	DCBLD2
85440	Intracellular	0.5682	DOCK7
6645	Intracellular	0.5698	SNTB2
23300	Intracellular	0.6796	ATMIN
811	Signal-peptide	0.9573	CALR
1879	Intracellular	0.719	EBF1
4094	Intracellular	0.5722	MAF
224	Intracellular	0.5644	ALDH3A2
55737	Intracellular	0.5671	VPS35
29123	Intracellular	0.5863	ANKRD11
9529	Intracellular	0.5867	BAG5
54477	Intracellular	0.7353	PLEKHA5
2192	Signal-peptide	0.9549	FBLN1
253461	Intracellular	0.5698	ZBTB38
5090	Intracellular	0.632	PBX3
5034	Signal-peptide	0.8905	P4HB
4330	Intracellular	0.6796	MN1
203068	Intracellular	0.5721	TUBB
29071	Transmembrane	0.8473	C1GALT1C1
5257	Intracellular	0.5622	PHKB
25966	Intracellular	0.5221	C2CD2
5532	Intracellular	0.7173	PPP3CB
56288	Intracellular	0.6681	PARD3
5866	Intracellular	0.8663	RAB3IL1
55742	UPS	0.5075	PARVA
10116	Intracellular	0.5853	FEM1B
29766	UPS	0.5316	TMOD3
83700	Signal-peptide	0.8885	JAM3
112476	UPS	0.5716	PRRT2
5092	UPS	0.5696	PCBD1
10149	Transmembrane	0.7189	ADGRG2
7127	Intracellular	0.5714	TNFAIP2
6711	Intracellular	0.7359	SPTBN1
51199	Intracellular	0.5874	NIN
9859	Intracellular	0.6029	CEP170
23621	Signal-peptide	0.8721	BACE1
27327	Intracellular	0.6807	TNRC6A
4088	Intracellular	0.5431	SMAD3
94081	UPS	0.5611	SFXN1
51582	Intracellular	0.5168	AZIN1
3845	UPS	0.5518	KRAS
143872	Transmembrane	0.636	ARHGAP42
1303	Signal-peptide	0.8641	COL12A1
1292	Signal-peptide	0.9623	COL6A2
375056	Transmembrane	0.5351	MIA3
25946	Intracellular	0.7064	ZNF385A
9522	Transmembrane	0.9944	SCAMP1
79633	Intracellular	0.5363	FAT4
200162	Intracellular	0.5008	SPAG17
26057	Intracellular	0.6864	ANKRD17
2037	Intracellular	0.5874	EPB41L2
91404	UPS	0.5179	SESTD1
10160	Intracellular	0.5676	FARP1
208	Intracellular	0.9345	AKT2
5763	Intracellular	0.5258	PTMS
6284	UPS	0.5525	S100A13
1841	UPS	0.5646	DTYMK
2286	Signal-peptide	0.9105	FKBP2
706	Transmembrane	0.5109	TSPO
55084	Intracellular	0.5579	SOBP
23236	Intracellular	0.6614	PLCB1
5529	Intracellular	0.6655	PPP2R5E
55109	Intracellular	0.5837	AGGF1
2531	Signal-peptide	0.7752	KDSR
558	Signal-peptide	0.8543	AXL
22905	Intracellular	0.7252	EPN2
113452	Transmembrane	0.9252	TMEM54
10169	Intracellular	0.9327	SERF2
8704	Transmembrane	0.9044	B4GALT2
8460	Signal-peptide	0.6427	TPST1
10516	Signal-peptide	0.8945	FBLN5
80821	Intracellular	0.5474	DDHD1
5708	Intracellular	0.5203	PSMD2
6786	Signal-peptide	0.9328	STIM1
57142	UPS	0.5155	RTN4
1163	UPS	0.5549	CKS1B
7168	Intracellular	0.9345	TPM1
22998	Intracellular	0.6619	LIMCH1
149603	Intracellular	0.9345	RNF187
81603	Intracellular	0.567	TRIM8
51435	Signal-peptide	0.5265	SCARA3
7480	Signal-peptide	0.6328	WNT10B
23768	Signal-peptide	0.566	FLRT2
5315	Intracellular	0.5678	PKM
8671	Intracellular	0.5602	SLC4A4
26471	Intracellular	0.9345	NUPR1
117248	Signal-peptide	0.5539	GALNT15
90203	Intracellular	0.9242	SNX21
79001	Transmembrane	0.7829	VKORC1
203068	Intracellular	0.5787	TUBB
51474	Intracellular	0.6839	LIMA1
572	Intracellular	0.9344	BAD
90736	Intracellular	0.9343	FAM104B
55103	UPS	0.5809	RALGPS2
55622	Intracellular	0.5457	TTC27
7423	Signal-peptide	0.993	VEGFB
22801	Signal-peptide	0.6842	ITGA11
5707	Intracellular	0.5019	PSMD1
947	Signal-peptide	0.7102	CD34
1759	Intracellular	0.7185	DNM1
6595	Signal-peptide	0.8899	SMARCA2
1073	UPS	0.6364	CFL2
66005	Signal-peptide	0.9718	CHID1
4140	Intracellular	0.8796	MARK3
257364	Intracellular	0.5477	SNX33
143872	Intracellular	0.5668	ARHGAP42
51435	Signal-peptide	0.5265	SCARA3
38	UPS	0.5276	ACAT1
706	Transmembrane	0.5109	TSPO
379	Intracellular	0.9345	ARL4D
4134	Intracellular	0.6611	MAP4
55616	Intracellular	0.7166	ASAP3
619279	Intracellular	0.5431	ZNF704
5965	UPS	0.6182	RECQL
260425	Intracellular	0.5986	MAGI3
125058	Intracellular	0.9346	TBC1D16
3572	Signal-peptide	0.8879	IL6ST
2736	Intracellular	0.5508	GLI2
53838	Signal-peptide	0.9636	C11orf24
23179	Intracellular	0.5459	RGL1
8763	Signal-peptide	0.73740000000000006	CD164
378	UPS	0.5703	ARF4
79974	Transmembrane	0.9292	CPED1
55017	UPS	0.6183	C14orf119
10350	Transmembrane	0.9651	ABCA9
8763	Signal-peptide	0.73740000000000006	CD164
283298	Signal-peptide	0.9385	OLFML1
115825	Intracellular	0.5448	WDFY2
123036	Intracellular	0.544	TC2N
5064	Intracellular	0.7271	PALM
80270	Intracellular	0.8826	HSD3B7
80267	Transmembrane	0.5953	EDEM3
9236	Intracellular	0.567	CCPG1
710	Signal-peptide	0.9997	SERPING1
128553	Intracellular	0.5013	TSHZ2
9322	Intracellular	0.8664	TRIP10
8522	Intracellular	0.5655	GAS7
9975	Intracellular	0.566	NR1D2
54587	Signal-peptide	0.9197	MXRA8
56975	Transmembrane	0.6309	FAM20C
10313	Transmembrane	0.6994	RTN3
2744	Intracellular	0.5656	GLS
2260	Signal-peptide	0.9489	FGFR1
6734	Transmembrane	0.4914	SRPRA
387263	Signal-peptide	0.9805	C6orf120
5295	Intracellular	0.5853	PIK3R1
10645	Intracellular	0.7318	CAMKK2
257194	Intracellular	0.551	NEGR1
81502	Transmembrane	0.936	HM13
4925	Signal-peptide	0.9099	NUCB2
53833	Signal-peptide	0.6277	IL20RB
2186	Intracellular	0.5865	BPTF
10979	UPS	0.5212	FERMT2
5501	UPS	0.5498	PPP1CC
9748	Intracellular	0.5844	SLK
55186	UPS	0.5505	SLC25A36
4357	Intracellular	0.9343	MPST
23051	Intracellular	0.6783	ZHX3
4076	Intracellular	0.8087	CAPRIN1
118987	Transmembrane	0.5974	PDZD8
23321	Intracellular	0.5828	TRIM2
1808	Intracellular	0.6988	DPYSL2
64778	Intracellular	0.5135	FNDC3B
214	Signal-peptide	0.5895	ALCAM
27333	Transmembrane	0.9408	GOLIM4
9520	Intracellular	0.5399	NPEPPS
7168	Intracellular	0.9345	TPM1
79001	Transmembrane	0.7998	VKORC1
1278	Signal-peptide	0.9729	COL1A2
9877	Intracellular	0.5877	ZC3H11A
64236	Intracellular	0.8795	PDLIM2
9322	Intracellular	0.8798	TRIP10
145853	Intracellular	0.9344	C15orf61
23423	Signal-peptide	0.9623	TMED3
9778	Intracellular	0.7352	KIAA0232
8445	UPS	0.5913	DYRK2
4212	Intracellular	0.6781	MEIS2
259230	UPS	0.505	SGMS1
4254	Signal-peptide	0.7686	KITLG
26057	Intracellular	0.6924	ANKRD17
8974	Signal-peptide	0.7992	P4HA2
9659	Intracellular	0.7343	PDE4DIP
5066	Signal-peptide	0.7469	PAM
10897	UPS	0.6092	YIF1A
80332	Signal-peptide	0.9995	ADAM33
9358	Intracellular	0.7146	ITGBL1
23074	UPS	0.5213	UHRF1BP1L
7048	Signal-peptide	0.6095	TGFBR2
64710	Intracellular	0.7206	NUCKS1
781	Signal-peptide	0.8446	CACNA2D1
274	UPS	0.5034	BIN1
55283	UPS	0.51	MCOLN3
54507	Signal-peptide	0.9999	ADAMTSL4
9910	UPS	0.57	RABGAP1L
80312	Intracellular	0.5344	TET1
84898	Intracellular	0.5456	PLXDC2
55970	UPS	0.5281	GNG12
50863	Signal-peptide	0.7945	NTM
351	Signal-peptide	0.9934	APP
1382	UPS	0.573	CRABP2
9877	Intracellular	0.5877	ZC3H11A
64834	Transmembrane	0.976	ELOVL1
56889	Signal-peptide	0.8836	TM9SF3
5052	UPS	0.6177	PRDX1
50618	Intracellular	0.5449	ITSN2
2736	Intracellular	0.7339	GLI2
79987	Signal-peptide	0.7319	SVEP1
120	Intracellular	0.5612	ADD3
56288	Intracellular	0.668	PARD3
6711	Intracellular	0.6817	SPTBN1
6497	Intracellular	0.6308	SKI
5532	Intracellular	0.6444	PPP3CB
81617	UPS	0.6135	CAB39L
58505	Transmembrane	0.9296	OSTC
50507	Transmembrane	0.9248	NOX4
4907	Signal-peptide	0.888	NT5E
710	Intracellular	0.5181	SERPING1
7165	Intracellular	0.632	TPD52L2
1192	UPS	0.6154	CLIC1
144165	Intracellular	0.6267	PRICKLE1
51309	Intracellular	0.5642	ARMCX1
123036	Intracellular	0.544	TC2N
91653	Signal-peptide	0.7009	BOC
3685	Signal-peptide	0.492	ITGAV
84328	UPS	0.5532	LZIC
1456	Intracellular	0.9344	CSNK1G3
10026	Signal-peptide	0.834	PIGK
221477	Transmembrane	0.6532	C6orf89
27101	UPS	0.6118	CACYBP
10630	UPS	0.5721	PDPN
89796	Intracellular	0.6624	"NAV1"
79001	Transmembrane	0.7321	VKORC1
9659	UPS	0.5289	PDE4DIP
92675	Intracellular	0.5639	DTD1
6275	UPS	0.6138	S100A4
9586	Intracellular	0.7326	CREB5
9859	Intracellular	0.6012	CEP170
7343	Intracellular	0.7923	UBTF
127687	Intracellular	0.9342	C1orf122
9581	UPS	0.5007	PREPL
79057	Intracellular	0.6296	PRRG3
310	Intracellular	0.5773	ANXA7
79805	Intracellular	0.9345	VASH2
7046	Signal-peptide	0.8557	TGFBR1
55827	Intracellular	0.8794	DCAF6
92689	Intracellular	0.5416	FAM114A1
6595	Intracellular	0.6984	SMARCA2
947	Transmembrane	0.8084	CD34
178	UPS	0.6346	AGL
1471	Signal-peptide	0.999	CST3
9652	Intracellular	0.5012	TTC37
1303	Signal-peptide	0.848	COL12A1
10907	UPS	0.6343	TXNL4A
2135	Transmembrane	0.8416	EXTL2
219654	UPS	0.619	ZCCHC24
51304	Transmembrane	0.9817	ZDHHC3
5099	Signal-peptide	0.8768	PCDH7
79717	UPS	0.6172	PPCS
22873	Intracellular	0.6596	DZIP1
51076	Intracellular	0.9343	CUTC
9590	Intracellular	0.6314	AKAP12
51564	Intracellular	0.5892	HDAC7
8510	Transmembrane	0.6575	MMP23B
221476	Signal-peptide	0.9951	PI16
1893	Signal-peptide	0.8762	ECM1
6709	Intracellular	0.5476	SPTAN1
8936	Intracellular	0.5901	WASF1
56288	Intracellular	0.8798	PARD3
6281	UPS	0.6138	S100A10
168002	Intracellular	0.6247	DACT2
5090	UPS	0.5915	PBX3
79659	Intracellular	0.7002	DYNC2H1
360023	Intracellular	0.5674	ZBTB41
6748	Signal-peptide	0.9031	SSR4
9372	Intracellular	0.5194	ZFYVE9
89796	Intracellular	0.6629	"NAV1"
23499	Intracellular	0.8798	MACF1
57584	Intracellular	0.732	ARHGAP21
351	Signal-peptide	0.9741	APP
55827	Intracellular	0.8794	DCAF6
5066	Signal-peptide	0.7469	PAM
9961	Intracellular	0.8044	MVP
22834	Intracellular	0.5681	ZNF652
83641	UPS	0.5279	FAM107B
116254	Signal-peptide	0.9508	GINM1
57142	Intracellular	0.5227	RTN4
5707	Intracellular	0.5011	PSMD1
55002	Signal-peptide	0.7761	TMCO3
7058	Signal-peptide	0.9986	THBS2
7168	UPS	0.5302	TPM1
23136	Intracellular	0.5668	EPB41L3
54558	Intracellular	0.8802	SPATA6
1462	Signal-peptide	0.5487	VCAN
51573	Transmembrane	0.5212	GDE1
3516	Intracellular	0.6991	RBPJ
2674	Signal-peptide	0.9565	GFRA1
58508	Intracellular	0.5668	KMT2C
10269	Transmembrane	0.9621	ZMPSTE24
56288	Intracellular	0.9343	PARD3
63971	Intracellular	0.5662	KIF13A
4907	Signal-peptide	0.888	NT5E
51768	Signal-peptide	0.7318	TM7SF3
5066	Signal-peptide	0.7469	PAM
27248	Signal-peptide	0.5007	ERLEC1
490	Intracellular	0.6588	ATP2B1
1604	Signal-peptide	0.9982	CD55
2181	Transmembrane	0.9991	ACSL3
23155	Signal-peptide	0.9471	CLCC1
23187	Intracellular	0.8763	PHLDB1
60312	Intracellular	0.7332	AFAP1
1382	UPS	0.573	CRABP2
51062	UPS	0.5215	ATL1
5476	Signal-peptide	0.9469	CTSA
10916	Intracellular	0.7329	MAGED2
6050	Intracellular	0.5759	RNH1
3516	Intracellular	0.6988	RBPJ
2273	UPS	0.6365	FHL1
259230	UPS	0.6367	SGMS1
252839	Signal-peptide	0.9787	TMEM9
29123	UPS	0.6138	ANKRD11
4811	Signal-peptide	0.9128	NID1
25824	Intracellular	0.9326	PRDX5
132	UPS	0.5342	ADK
6594	Intracellular	0.7805	SMARCA1
8555	Intracellular	0.9325	CDC14B
115294	Intracellular	0.5332	PCMTD1
2273	UPS	0.6223	FHL1
2803	Intracellular	0.5258	GOLGA4
27286	Signal-peptide	0.9157	SRPX2
79805	Intracellular	0.9345	VASH2
5476	Signal-peptide	1	CTSA
56288	Intracellular	0.8798	PARD3
55629	UPS	0.6367	PNRC2
84328	UPS	0.5532	LZIC
55809	Intracellular	0.5274	TRERF1
1192	UPS	0.6154	CLIC1
57522	Intracellular	0.718	SRGAP1
22872	UPS	0.5014	SEC31A
94134	Intracellular	0.5457	ARHGAP12
2947	UPS	0.5736	GSTM3
4660	Intracellular	0.6682	PPP1R12B
2534	Intracellular	0.5453	FYN
2934	Intracellular	0.9343	GSN
1956	Signal-peptide	0.9073	EGFR
54507	Signal-peptide	0.9999	ADAMTSL4
81609	Intracellular	0.9343	SNX27
83871	UPS	0.5712	RAB34
6238	Transmembrane	0.9434	RRBP1
23085	Intracellular	0.5902	ERC1
10916	Intracellular	0.7329	MAGED2
60487	Intracellular	0.6485	TRMT11
11325	Intracellular	0.5705	DDX42
2803	Intracellular	0.5258	GOLGA4
871	Signal-peptide	0.9941	SERPINH1
6238	Transmembrane	0.9434	RRBP1
2335	Signal-peptide	0.7896	FN1
208	Intracellular	0.9343	AKT2
1809	Intracellular	0.7159	DPYSL3
9747	Intracellular	0.5578	TCAF1
1803	Transmembrane	0.8431	DPP4
23345	Intracellular	0.7166	SYNE1
5125	Signal-peptide	0.8187	PCSK5
10493	Intracellular	0.5291	VAT1
83543	UPS	0.5502	AIF1L
10579	Intracellular	0.525	TACC2
219348	Signal-peptide	0.8853	PLAC9
252839	Signal-peptide	0.9787	TMEM9
2739	UPS	0.6368	GLO1
29940	Signal-peptide	0.982	DSE
57038	Intracellular	0.5666	RARS2
5063	Intracellular	0.5231	PAK3
10092	UPS	0.6172	ARPC5
5476	Signal-peptide	0.9469	CTSA
10216	Signal-peptide	0.9991	PRG4
23085	Intracellular	0.5902	ERC1
26091	UPS	0.521	HERC4
80267	Transmembrane	0.5953	EDEM3
79717	UPS	0.5449	PPCS
56288	Intracellular	0.8798	PARD3
23127	Intracellular	0.6102	COLGALT2
10768	Intracellular	0.5611	AHCYL1
1580	Transmembrane	0.9056	CYP4B1
22841	Intracellular	0.5681	RAB11FIP2
9270	UPS	0.5956	ITGB1BP1
1896	Transmembrane	0.8872	EDA
7162	Signal-peptide	0.79	TPBG
5033	Signal-peptide	0.7052	P4HA1
5493	Intracellular	0.8798	PPL
5090	UPS	0.5915	PBX3
56288	Intracellular	0.8798	PARD3
23787	Intracellular	0.5602	MTCH1
10455	UPS	0.5352	ECI2
9748	Intracellular	0.5844	SLK
10313	Transmembrane	0.6994	RTN3
6748	Signal-peptide	0.9031	SSR4
5784	Intracellular	0.5691	PTPN14
23254	Intracellular	0.9345	KAZN
862	Intracellular	0.8796	RUNX1T1
57489	Intracellular	0.5257	ODF2L
26136	UPS	0.5236	TES
1462	Signal-peptide	0.5487	VCAN
1456	Intracellular	0.9156	CSNK1G3
55103	UPS	0.5187	RALGPS2
10253	Intracellular	0.9327	SPRY2
9122	Transmembrane	0.9759	SLC16A4
23787	Intracellular	0.5319	MTCH1
9910	Intracellular	0.5187	RABGAP1L
26509	Intracellular	0.5459	MYOF
9019	UPS	0.6182	MPZL1
10082	Signal-peptide	0.9741	GPC6
9619	Intracellular	0.5708	ABCG1
64094	Signal-peptide	0.9047	SMOC2
83641	UPS	0.5279	FAM107B
50808	UPS	0.5712	AK3
23155	Signal-peptide	0.9471	CLCC1
1893	Signal-peptide	0.8762	ECM1
274	UPS	0.5039	BIN1
1066	Signal-peptide	0.7268	CES1
64746	Intracellular	0.7675	ACBD3
4763	Intracellular	0.6213	NF1
85456	Intracellular	0.5803	TNKS1BP1
23564	Intracellular	0.5537	DDAH2
51260	Intracellular	0.5014	PBDC1
83543	Intracellular	0.9343	AIF1L
51076	UPS	0.5495	CUTC
5742	Intracellular	0.6419	PTGS1
8672	Intracellular	0.5682	EIF4G3
7042	Signal-peptide	0.8414	TGFB2
252839	Signal-peptide	0.9787	TMEM9
55088	UPS	0.614	CCDC186
140576	UPS	0.6176	S100A16
6925	Intracellular	0.5886	TCF4
27236	UPS	0.6158	ARFIP1
667	Intracellular	0.6764	DST
6605	Intracellular	0.8026	SMARCE1
23262	Intracellular	0.7904	PPIP5K2
9910	UPS	0.5174	RABGAP1L
120	Intracellular	0.5661	ADD3
5549	Signal-peptide	0.9773	PRELP
23646	Transmembrane	0.9985	PLD3
22920	Intracellular	0.5805	KIFAP3
80206	Intracellular	0.8474	FHOD3
9949	UPS	0.5494	AMMECR1
285753	Intracellular	0.5841	CEP57L1
1580	Transmembrane	0.9056	CYP4B1
55103	UPS	0.5215	RALGPS2
6645	Intracellular	0.9345	SNTB2
22839	Intracellular	0.5893	DLGAP4
1842	Signal-peptide	0.9217	ECM2
10630	UPS	0.5484	PDPN
10006	Intracellular	0.597	ABI1
23155	Signal-peptide	0.9471	CLCC1
439921	Signal-peptide	0.6679	MXRA7
7165	Intracellular	0.6313	TPD52L2
6185	Signal-peptide	0.8228	RPN2
10327	UPS	0.5558	AKR1A1
4254	Signal-peptide	0.5708	KITLG
10006	Intracellular	0.5883	ABI1
5125	Signal-peptide	0.8187	PCSK5
56288	Intracellular	0.8798	PARD3
5737	Transmembrane	0.9596	PTGFR
91252	Signal-peptide	0.6487	SLC39A13
2995	Transmembrane	1	GYPC
8405	UPS	0.5298	SPOP
9578	Intracellular	0.7196	CDC42BPB
23051	Intracellular	0.595	ZHX3
54680	Intracellular	0.5696	ZNHIT6
122786	Intracellular	0.5689	FRMD6
6934	Intracellular	0.9345	TCF7L2
79717	Transmembrane	0.8844	PPCS
23155	Signal-peptide	0.9471	CLCC1
4784	Intracellular	0.6985	NFIX
8863	Intracellular	0.5758	PER3
23452	Signal-peptide	0.9989	ANGPTL2
6001	UPS	0.6181	RGS10
10006	Intracellular	0.588	ABI1
1956	Signal-peptide	0.9073	EGFR
10916	Intracellular	0.6773	MAGED2
7204	Signal-peptide	0.6306	TRIO
7060	Signal-peptide	0.8154	THBS4
10916	Intracellular	0.7329	MAGED2
57085	Transmembrane	0.3576	AGTRAP
117583	Intracellular	0.7327	PARD3B
203260	Signal-peptide	0.8084	CCDC107
54985	Intracellular	0.8752	HCFC1R1
5742	Signal-peptide	0.9999	PTGS1
6934	Intracellular	0.7295	TCF7L2
11231	Transmembrane	0.9881	SEC63
558	Signal-peptide	0.8543	AXL
90203	Intracellular	0.9326	SNX21
57494	Intracellular	0.7093	RIMKLB
91252	Signal-peptide	0.6487	SLC39A13
252995	Signal-peptide	0.6495	FNDC5
83543	UPS	0.5497	AIF1L
7482	Intracellular	0.9345	WNT2B
1307	Signal-peptide	0.8662	COL16A1
157680	UPS	0.5168	VPS13B
4915	Signal-peptide	0.6734	NTRK2
56288	Intracellular	0.8798	PARD3
10159	Signal-peptide	0.911	ATP6AP2
10970	Intracellular	0.5885	CKAP4
351	Signal-peptide	0.9741	APP
7049	Signal-peptide	0.7388	TGFBR3
7165	Intracellular	0.6311	TPD52L2
2534	Intracellular	0.5471	FYN
84898	Intracellular	0.5473	PLXDC2
22873	Intracellular	0.6596	DZIP1
91851	Signal-peptide	0.9884	CHRDL1
6675	UPS	0.5007	UAP1
1107	Intracellular	0.5634	CHD3
55625	Transmembrane	0.99	ZDHHC7
286133	Transmembrane	0.7745	SCARA5
1290	Signal-peptide	0.9411	COL5A2
2318	Intracellular	0.5009	FLNC
5101	Signal-peptide	0.8748	PCDH9
7148	Signal-peptide	0.9978	TNXB
118487	Intracellular	0.9345	CHCHD1
158293	Intracellular	0.9344	FAM120AOS
4857	UPS	0.5756	NOVA1
57134	UPS	0.5238	MAN1C1
256691	Signal-peptide	0.8051	MAMDC2
1805	Signal-peptide	0.9829	DPT
10149	Transmembrane	0.7189	ADGRG2
8704	Transmembrane	0.9422	B4GALT2
7106	Transmembrane	0.9253	TSPAN4
178	Intracellular	0.5457	AGL
2530	Transmembrane	0.7954	FUT8
5090	Intracellular	0.8022	PBX3
79600	Signal-peptide	0.9989	TCTN1
2159	Signal-peptide	0.4489	F10
117583	Intracellular	0.7327	PARD3B
375056	Signal-peptide	0.9393	MIA3
4915	Signal-peptide	0.6734	NTRK2
8704	Transmembrane	0.9422	B4GALT2
1289	Signal-peptide	0.7462	COL5A1
23345	Intracellular	0.7178	SYNE1
7328	Intracellular	0.5177	UBE2H
8434	Signal-peptide	0.9784	RECK
84196	UPS	0.6143	USP48
1902	Transmembrane	0.9961	LPAR1
10327	UPS	0.5558	AKR1A1
59277	Intracellular	0.5448	NTN4
23304	Intracellular	0.5459	UBR2
716	Signal-peptide	0.9264	C1S
6249	Intracellular	0.7302	CLIP1
55246	Intracellular	0.5445	CCDC25
2879	UPS	0.6191	GPX4
123920	Transmembrane	0.6882	CMTM3
23345	Intracellular	0.5691	SYNE1
1163	Intracellular	0.9345	CKS1B
27020	Signal-peptide	0.9351	NPTN
127018	UPS	0.6368	LYPLAL1
6709	Intracellular	0.5476	SPTAN1
2170	UPS	0.6368	FABP3
55450	UPS	0.5486	CAMK2N1
57088	UPS	0.54	PLSCR4
56937	Transmembrane	0.9981	PMEPA1
54518	Intracellular	0.5035	APBB1IP
710	Signal-peptide	0.9936	SERPING1
9371	Intracellular	0.8172	KIF3B
3069	Intracellular	0.7179	HDLBP
81617	UPS	0.6135	CAB39L
8936	Intracellular	0.5596	WASF1
128553	Intracellular	0.5013	TSHZ2
2260	Signal-peptide	0.9454	FGFR1
83641	UPS	0.5279	FAM107B
221477	UPS	0.573	C6orf89
2534	Intracellular	0.5471	FYN
79057	Intracellular	0.5313	PRRG3
9859	Intracellular	0.6029	CEP170
260425	Intracellular	0.5661	MAGI3
23155	Intracellular	0.6999	CLCC1
5654	Signal-peptide	0.9999	HTRA1
2673	Intracellular	0.5691	GFPT1
54518	Intracellular	0.6597	APBB1IP
1902	Transmembrane	0.9961	LPAR1
9689	UPS	0.6368	BZW1
2135	Transmembrane	0.8416	EXTL2
9877	Intracellular	0.5877	ZC3H11A
372	Intracellular	0.5665	ARCN1
56944	Intracellular	0.9346	OLFML3
64324	Intracellular	0.7316	NSD1
5136	Intracellular	0.5455	PDE1A
10367	Transmembrane	0.6272	MICU1
1456	Intracellular	0.9156	CSNK1G3
3423	Signal-peptide	0.974	IDS
4155	Intracellular	0.9345	MBP
9659	Intracellular	0.5886	PDE4DIP
203260	Signal-peptide	0.8084	CCDC107
94134	Intracellular	0.5457	ARHGAP12
274	UPS	0.5148	BIN1
178	Intracellular	0.5457	AGL
3953	Signal-peptide	0.3968	LEPR
3983	Intracellular	0.9347	ABLIM1
54510	Signal-peptide	0.4299	PCDH18
5737	Transmembrane	0.9596	PTGFR
4969	Signal-peptide	0.9978	OGN
140885	Signal-peptide	0.9409	SIRPA
285753	Intracellular	0.5222	CEP57L1
169611	Signal-peptide	0.9756	OLFML2A
84918	Signal-peptide	0.834	LRP11
170463	Intracellular	0.551	SSBP4
274	UPS	0.5234	BIN1
55809	Intracellular	0.6142	TRERF1
23499	Intracellular	0.7922	MACF1
90843	Intracellular	0.9345	TCEAL8
51148	Intracellular	0.8794	CERCAM
7046	Signal-peptide	0.8557	TGFBR1
167691	Intracellular	0.8798	LCA5
8672	Intracellular	0.5472	EIF4G3
90203	UPS	0.543	SNX21
10579	Intracellular	0.5783	TACC2
23543	Intracellular	0.6223	RBFOX2
405	Intracellular	0.5745	ARNT
83543	UPS	0.5504	AIF1L
5348	Transmembrane	0.9559	FXYD1
7922	Signal-peptide	0.5139	SLC39A7
51028	Intracellular	0.5659	VPS36
55667	Intracellular	0.5073	DENND4C
1192	UPS	0.6154	CLIC1
5063	Intracellular	0.5397	PAK3
80821	Intracellular	0.5474	DDHD1
2530	Intracellular	0.5652	FUT8
51063	Transmembrane	0.8257	CALHM2
